1,52,ALT:TRAPEZOID-AREA,1
1,53,ALT:TRAPEZOID-HEIGHT,1
1,54,ALT:TRAPEZOID-BASE,0
1,55,ALT:TRAPEZOID-HEIGHT,1
1,56,ALT:TRAPEZOID-BASE,1
1,57,ALT:TRIANGLE-AREA,1
1,58,ALT:TRIANGLE-SIDE,0
1,59,ALT:TRIANGLE-SIDE,1
1,60,ALT:TRIANGLE-AREA,0
1,61,ALT:COMPOSE-BY-MULTIPLICATION,0
1,62,ALT:TRIANGLE-AREA,0
1,63,ALT:TRIANGLE-AREA,1
1,64,ALT:COMPOSE-BY-MULTIPLICATION,0
1,65,ALT:COMPOSE-BY-MULTIPLICATION,1
1,66,ALT:COMPOSE-BY-MULTIPLICATION,1
1,67,ALT:TRIANGLE-AREA,0
1,68,ALT:COMPOSE-BY-MULTIPLICATION,1
1,69,ALT:COMPOSE-BY-MULTIPLICATION,1
1,70,ALT:COMPOSE-BY-MULTIPLICATION,1
1,71,ALT:TRIANGLE-AREA,1
1,72,ALT:COMPOSE-BY-MULTIPLICATION,0
1,73,ALT:COMPOSE-BY-MULTIPLICATION,1
1,74,ALT:COMPOSE-BY-MULTIPLICATION,1
1,75,ALT:PENTAGON-AREA,0
1,76,ALT:PENTAGON-SIDE,1
1,77,ALT:PENTAGON-SIDE,1
1,78,ALT:TRIANGLE-AREA,1
1,79,ALT:TRIANGLE-SIDE,0
1,80,ALT:TRIANGLE-SIDE,0
1,81,ALT:TRIANGLE-AREA,1
1,82,ALT:COMPOSE-BY-MULTIPLICATION,1
1,83,ALT:COMPOSE-BY-MULTIPLICATION,1
1,84,ALT:COMPOSE-BY-MULTIPLICATION,1
1,85,ALT:TRIANGLE-AREA,1
1,86,ALT:COMPOSE-BY-MULTIPLICATION,0
1,87,ALT:COMPOSE-BY-MULTIPLICATION,1
1,88,ALT:COMPOSE-BY-MULTIPLICATION,1
1,89,ALT:TRIANGLE-AREA,1
1,90,ALT:COMPOSE-BY-MULTIPLICATION,1
1,91,ALT:COMPOSE-BY-MULTIPLICATION,1
1,92,ALT:COMPOSE-BY-MULTIPLICATION,1
1,93,ALT:PENTAGON-AREA,0
1,94,ALT:PENTAGON-SIDE,1
1,95,ALT:PENTAGON-SIDE,1
1,96,ALT:TRIANGLE-AREA,0
1,97,ALT:TRIANGLE-SIDE,0
1,98,ALT:TRIANGLE-SIDE,0
1,99,ALT:TRIANGLE-SIDE,0
1,100,ALT:TRIANGLE-SIDE,0
1,101,ALT:TRIANGLE-AREA,0
1,102,ALT:TRIANGLE-SIDE,0
1,103,ALT:TRIANGLE-SIDE,1
1,104,ALT:TRIANGLE-SIDE,1
1,105,ALT:TRIANGLE-SIDE,0
1,106,ALT:PENTAGON-AREA,1
1,107,ALT:PENTAGON-SIDE,0
1,108,ALT:PENTAGON-SIDE,0
1,109,ALT:PENTAGON-AREA,1
1,110,ALT:PENTAGON-SIDE,1
1,111,ALT:PENTAGON-SIDE,0
1,112,ALT:PENTAGON-AREA,1
1,113,ALT:PENTAGON-SIDE,0
1,114,ALT:PENTAGON-SIDE,1
1,115,ALT:PENTAGON-AREA,1
1,116,ALT:PENTAGON-AREA,0
1,117,ALT:PENTAGON-SIDE,0
1,118,ALT:PENTAGON-SIDE,0
1,119,ALT:PENTAGON-AREA,1
1,120,ALT:PENTAGON-SIDE,1
1,121,ALT:PENTAGON-SIDE,1
1,122,ALT:PENTAGON-AREA,1
1,123,ALT:PENTAGON-SIDE,1
1,124,ALT:PENTAGON-SIDE,1
1,125,ALT:CIRCLE-RADIUS,0
1,126,ALT:CIRCLE-AREA,1
1,127,ALT:CIRCLE-CIRCUMFERENCE,1
1,128,ALT:CIRCLE-DIAMETER,0
1,129,ALT:CIRCLE-AREA,0
1,130,ALT:CIRCLE-CIRCUMFERENCE,1
1,131,ALT:CIRCLE-RADIUS,0
1,132,ALT:CIRCLE-DIAMETER,0
1,133,ALT:CIRCLE-CIRCUMFERENCE,1
1,134,ALT:CIRCLE-DIAMETER,1
1,135,ALT:CIRCLE-RADIUS,0
1,136,ALT:CIRCLE-AREA,0
1,137,ALT:CIRCLE-AREA,0
1,138,ALT:CIRCLE-RADIUS,0
1,139,ALT:CIRCLE-DIAMETER,0
1,140,ALT:CIRCLE-AREA,0
1,141,ALT:CIRCLE-CIRCUMFERENCE,0
1,142,ALT:PARALLELOGRAM-AREA,0
1,143,ALT:CIRCLE-AREA,0
1,144,ALT:COMPOSE-BY-ADDITION,0
1,145,ALT:CIRCLE-RADIUS,0
1,146,ALT:CIRCLE-AREA,0
1,147,ALT:CIRCLE-CIRCUMFERENCE,0
1,148,ALT:CIRCLE-DIAMETER,0
1,149,ALT:CIRCLE-AREA,0
1,150,ALT:CIRCLE-CIRCUMFERENCE,1
1,151,ALT:CIRCLE-RADIUS,1
1,152,ALT:CIRCLE-DIAMETER,1
1,153,ALT:CIRCLE-CIRCUMFERENCE,1
2,106,ALT:PENTAGON-AREA,1
2,108,ALT:PENTAGON-SIDE,0
2,107,ALT:PENTAGON-SIDE,0
2,61,ALT:COMPOSE-BY-MULTIPLICATION,0
2,62,ALT:TRIANGLE-AREA,0
2,63,ALT:TRIANGLE-AREA,1
3,28,ALT:PARALLELOGRAM-SIDE,0
3,154,ALT:PARALLELOGRAM-SIDE,0
3,155,ALT:PARALLELOGRAM-SIDE,0
3,32,ALT:TRAPEZOID-AREA,0
4,75,ALT:PENTAGON-AREA,0
4,76,ALT:PENTAGON-SIDE,1
4,77,ALT:PENTAGON-SIDE,1
4,106,ALT:PENTAGON-AREA,1
4,108,ALT:PENTAGON-SIDE,0
4,107,ALT:PENTAGON-SIDE,0
4,93,ALT:PENTAGON-AREA,1
4,94,ALT:PENTAGON-SIDE,1
4,95,ALT:PENTAGON-SIDE,1
4,112,ALT:PENTAGON-AREA,1
4,113,ALT:PENTAGON-SIDE,0
4,114,ALT:PENTAGON-SIDE,0
4,125,ALT:CIRCLE-RADIUS,1
4,126,ALT:CIRCLE-AREA,0
4,127,ALT:CIRCLE-CIRCUMFERENCE,1
4,128,ALT:CIRCLE-DIAMETER,1
4,129,ALT:CIRCLE-AREA,0
4,130,ALT:CIRCLE-CIRCUMFERENCE,1
4,134,ALT:CIRCLE-DIAMETER,1
4,135,ALT:CIRCLE-RADIUS,1
4,136,ALT:CIRCLE-AREA,1
4,132,ALT:CIRCLE-DIAMETER,0
4,131,ALT:CIRCLE-RADIUS,1
4,133,ALT:CIRCLE-CIRCUMFERENCE,1
4,137,ALT:CIRCLE-AREA,1
4,138,ALT:CIRCLE-RADIUS,1
4,139,ALT:CIRCLE-DIAMETER,0
4,140,ALT:CIRCLE-AREA,1
4,141,ALT:CIRCLE-CIRCUMFERENCE,1
4,143,ALT:CIRCLE-AREA,1
4,142,ALT:PARALLELOGRAM-AREA,1
4,144,ALT:COMPOSE-BY-ADDITION,1
4,145,ALT:CIRCLE-RADIUS,1
4,146,ALT:CIRCLE-AREA,1
4,147,ALT:CIRCLE-CIRCUMFERENCE,1
4,148,ALT:CIRCLE-DIAMETER,1
4,149,ALT:CIRCLE-AREA,1
4,150,ALT:CIRCLE-CIRCUMFERENCE,1
4,156,ALT:CIRCLE-DIAMETER,1
4,157,ALT:CIRCLE-RADIUS,1
4,158,ALT:CIRCLE-AREA,0
4,151,ALT:CIRCLE-RADIUS,0
4,152,ALT:CIRCLE-DIAMETER,1
4,153,ALT:CIRCLE-CIRCUMFERENCE,1
4,159,ALT:CIRCLE-RADIUS,1
4,160,ALT:CIRCLE-DIAMETER,1
4,161,ALT:CIRCLE-RADIUS,1
4,162,ALT:CIRCLE-AREA,1
4,163,ALT:CIRCLE-CIRCUMFERENCE,1
4,164,ALT:PARALLELOGRAM-AREA,1
4,165,ALT:TRIANGLE-SIDE,0
4,166,ALT:TRIANGLE-AREA,1
4,167,ALT:COMPOSE-BY-ADDITION,1
4,168,ALT:PARALLELOGRAM-AREA,1
4,169,ALT:TRIANGLE-SIDE,0
4,170,ALT:TRIANGLE-AREA,1
4,171,ALT:COMPOSE-BY-ADDITION,1
4,172,ALT:TRIANGLE-SIDE,1
4,173,ALT:TRIANGLE-AREA,1
4,174,ALT:PARALLELOGRAM-AREA,1
4,175,ALT:COMPOSE-BY-ADDITION,1
4,176,ALT:CIRCLE-AREA,1
4,177,ALT:PARALLELOGRAM-AREA,1
4,178,ALT:COMPOSE-BY-ADDITION,1
4,179,ALT:COMPOSE-BY-ADDITION,0
4,180,ALT:COMPOSE-BY-ADDITION,1
4,181,ALT:COMPOSE-BY-ADDITION,1
5,140,ALT:CIRCLE-AREA,0
5,141,ALT:CIRCLE-CIRCUMFERENCE,1
5,137,ALT:CIRCLE-AREA,1
5,143,ALT:CIRCLE-AREA,1
5,142,ALT:PARALLELOGRAM-AREA,0
5,144,ALT:COMPOSE-BY-ADDITION,1
5,182,ALT:CIRCLE-AREA,1
5,165,ALT:TRIANGLE-SIDE,0
5,166,ALT:TRIANGLE-AREA,1
5,164,ALT:PARALLELOGRAM-AREA,1
5,167,ALT:COMPOSE-BY-ADDITION,0
5,168,ALT:PARALLELOGRAM-AREA,1
5,169,ALT:TRIANGLE-SIDE,0
5,170,ALT:TRIANGLE-AREA,0
5,171,ALT:COMPOSE-BY-ADDITION,1
5,174,ALT:PARALLELOGRAM-AREA,1
5,172,ALT:TRIANGLE-SIDE,1
5,173,ALT:TRIANGLE-AREA,1
5,175,ALT:COMPOSE-BY-ADDITION,0
5,176,ALT:CIRCLE-AREA,0
5,177,ALT:PARALLELOGRAM-AREA,0
5,178,ALT:COMPOSE-BY-ADDITION,0
5,183,ALT:CIRCLE-AREA,0
5,184,ALT:PARALLELOGRAM-AREA,1
5,179,ALT:COMPOSE-BY-ADDITION,0
5,185,ALT:CIRCLE-AREA,1
5,186,ALT:PARALLELOGRAM-AREA,1
5,180,ALT:COMPOSE-BY-ADDITION,1
5,187,ALT:CIRCLE-AREA,1
5,188,ALT:PARALLELOGRAM-AREA,1
5,181,ALT:COMPOSE-BY-ADDITION,0
6,138,ALT:CIRCLE-RADIUS,0
6,139,ALT:CIRCLE-DIAMETER,0
6,145,ALT:CIRCLE-RADIUS,0
6,146,ALT:CIRCLE-AREA,1
6,147,ALT:CIRCLE-CIRCUMFERENCE,1
6,151,ALT:CIRCLE-RADIUS,0
6,152,ALT:CIRCLE-DIAMETER,0
6,153,ALT:CIRCLE-CIRCUMFERENCE,1
6,156,ALT:CIRCLE-DIAMETER,0
6,157,ALT:CIRCLE-RADIUS,1
6,158,ALT:CIRCLE-AREA,1
6,125,ALT:CIRCLE-RADIUS,1
6,126,ALT:CIRCLE-AREA,1
6,127,ALT:CIRCLE-CIRCUMFERENCE,0
6,128,ALT:CIRCLE-DIAMETER,1
6,129,ALT:CIRCLE-AREA,0
6,130,ALT:CIRCLE-CIRCUMFERENCE,1
6,131,ALT:CIRCLE-RADIUS,1
6,132,ALT:CIRCLE-DIAMETER,1
6,133,ALT:CIRCLE-CIRCUMFERENCE,1
6,135,ALT:CIRCLE-RADIUS,0
6,134,ALT:CIRCLE-DIAMETER,0
6,136,ALT:CIRCLE-AREA,1
6,159,ALT:CIRCLE-RADIUS,1
6,160,ALT:CIRCLE-DIAMETER,1
6,161,ALT:CIRCLE-RADIUS,1
6,162,ALT:CIRCLE-AREA,1
6,163,ALT:CIRCLE-CIRCUMFERENCE,1
6,165,ALT:TRIANGLE-SIDE,0
6,166,ALT:TRIANGLE-AREA,1
6,164,ALT:PARALLELOGRAM-AREA,1
6,167,ALT:COMPOSE-BY-ADDITION,1
6,169,ALT:TRIANGLE-SIDE,0
6,170,ALT:TRIANGLE-AREA,1
6,168,ALT:PARALLELOGRAM-AREA,0
6,171,ALT:COMPOSE-BY-ADDITION,1
6,172,ALT:TRIANGLE-SIDE,1
6,173,ALT:TRIANGLE-AREA,0
6,174,ALT:PARALLELOGRAM-AREA,1
6,175,ALT:COMPOSE-BY-ADDITION,1
6,177,ALT:PARALLELOGRAM-AREA,1
6,176,ALT:CIRCLE-AREA,0
6,178,ALT:COMPOSE-BY-ADDITION,0
6,183,ALT:CIRCLE-AREA,1
6,184,ALT:PARALLELOGRAM-AREA,1
6,179,ALT:COMPOSE-BY-ADDITION,0
6,185,ALT:CIRCLE-AREA,1
6,186,ALT:PARALLELOGRAM-AREA,1
6,180,ALT:COMPOSE-BY-ADDITION,0
6,187,ALT:CIRCLE-AREA,1
6,188,ALT:PARALLELOGRAM-AREA,1
6,181,ALT:COMPOSE-BY-ADDITION,1
7,189,ALT:CIRCLE-AREA,1
7,190,ALT:CIRCLE-AREA,0
7,191,ALT:CIRCLE-AREA,1
7,192,ALT:COMPOSE-BY-ADDITION,0
7,193,ALT:CIRCLE-AREA,1
7,194,ALT:COMPOSE-BY-MULTIPLICATION,0
7,195,ALT:COMPOSE-BY-ADDITION,0
7,196,ALT:PARALLELOGRAM-AREA,1
7,197,ALT:PARALLELOGRAM-AREA,1
7,183,ALT:CIRCLE-AREA,1
7,185,ALT:CIRCLE-AREA,1
7,187,ALT:CIRCLE-AREA,1
7,184,ALT:PARALLELOGRAM-AREA,1
7,186,ALT:PARALLELOGRAM-AREA,1
7,188,ALT:PARALLELOGRAM-AREA,1
7,179,ALT:COMPOSE-BY-ADDITION,1
7,180,ALT:COMPOSE-BY-ADDITION,1
7,181,ALT:COMPOSE-BY-ADDITION,1
7,78,ALT:TRIANGLE-AREA,1
7,61,ALT:COMPOSE-BY-MULTIPLICATION,1
7,62,ALT:TRIANGLE-AREA,0
7,63,ALT:TRIANGLE-AREA,1
7,64,ALT:COMPOSE-BY-MULTIPLICATION,1
7,65,ALT:COMPOSE-BY-MULTIPLICATION,1
7,66,ALT:COMPOSE-BY-MULTIPLICATION,1
7,67,ALT:TRIANGLE-AREA,1
7,71,ALT:TRIANGLE-AREA,1
7,72,ALT:COMPOSE-BY-MULTIPLICATION,1
7,73,ALT:COMPOSE-BY-MULTIPLICATION,1
7,74,ALT:COMPOSE-BY-MULTIPLICATION,1
7,68,ALT:COMPOSE-BY-MULTIPLICATION,1
7,69,ALT:COMPOSE-BY-MULTIPLICATION,1
7,70,ALT:COMPOSE-BY-MULTIPLICATION,1
7,138,ALT:CIRCLE-RADIUS,0
7,139,ALT:CIRCLE-DIAMETER,1
7,145,ALT:CIRCLE-RADIUS,1
7,146,ALT:CIRCLE-AREA,1
7,147,ALT:CIRCLE-CIRCUMFERENCE,1
8,1,ALT:PARALLELOGRAM-AREA,1
8,2,ALT:PARALLELOGRAM-SIDE,1
8,3,ALT:PARALLELOGRAM-SIDE,1
8,4,ALT:PARALLELOGRAM-AREA,1
8,5,ALT:PARALLELOGRAM-AREA,1
8,6,ALT:COMPOSE-BY-ADDITION,1
8,7,ALT:PARALLELOGRAM-AREA,1
8,8,ALT:PARALLELOGRAM-AREA,1
8,9,ALT:COMPOSE-BY-ADDITION,1
8,10,ALT:PARALLELOGRAM-AREA,1
8,11,ALT:PARALLELOGRAM-AREA,0
8,12,ALT:COMPOSE-BY-ADDITION,1
8,13,ALT:PARALLELOGRAM-AREA,1
8,14,ALT:PARALLELOGRAM-SIDE,1
8,15,ALT:PARALLELOGRAM-SIDE,1
8,16,ALT:PARALLELOGRAM-AREA,1
8,17,ALT:PARALLELOGRAM-SIDE,1
8,18,ALT:PARALLELOGRAM-SIDE,1
8,19,ALT:PARALLELOGRAM-AREA,1
8,20,ALT:PARALLELOGRAM-AREA,1
8,21,ALT:COMPOSE-BY-ADDITION,0
8,24,ALT:PARALLELOGRAM-AREA,1
8,22,ALT:PARALLELOGRAM-AREA,1
8,25,ALT:COMPOSE-BY-ADDITION,1
8,26,ALT:PARALLELOGRAM-AREA,1
8,23,ALT:PARALLELOGRAM-AREA,1
8,27,ALT:COMPOSE-BY-ADDITION,1
8,32,ALT:TRAPEZOID-AREA,0
8,33,ALT:TRAPEZOID-BASE,1
8,34,ALT:TRAPEZOID-HEIGHT,1
8,29,ALT:TRAPEZOID-AREA,1
8,30,ALT:TRAPEZOID-HEIGHT,0
8,31,ALT:TRAPEZOID-BASE,0
8,38,ALT:TRAPEZOID-AREA,0
8,39,ALT:TRAPEZOID-BASE,1
8,40,ALT:TRAPEZOID-HEIGHT,0
8,35,ALT:TRAPEZOID-AREA,0
8,36,ALT:TRAPEZOID-HEIGHT,1
8,41,ALT:TRAPEZOID-AREA,1
8,42,ALT:TRAPEZOID-HEIGHT,1
8,43,ALT:TRAPEZOID-AREA,1
8,44,ALT:TRAPEZOID-BASE,1
8,45,ALT:TRAPEZOID-HEIGHT,1
8,46,ALT:TRAPEZOID-AREA,1
8,57,ALT:TRIANGLE-AREA,0
8,58,ALT:TRIANGLE-SIDE,0
8,59,ALT:TRIANGLE-SIDE,1
8,60,ALT:TRIANGLE-AREA,1
8,106,ALT:PENTAGON-AREA,1
8,108,ALT:PENTAGON-SIDE,0
8,107,ALT:PENTAGON-SIDE,1
8,61,ALT:COMPOSE-BY-MULTIPLICATION,1
8,62,ALT:TRIANGLE-AREA,1
8,63,ALT:TRIANGLE-AREA,1
8,64,ALT:COMPOSE-BY-MULTIPLICATION,1
8,65,ALT:COMPOSE-BY-MULTIPLICATION,1
8,66,ALT:COMPOSE-BY-MULTIPLICATION,1
8,67,ALT:TRIANGLE-AREA,1
8,68,ALT:COMPOSE-BY-MULTIPLICATION,1
8,69,ALT:COMPOSE-BY-MULTIPLICATION,1
8,70,ALT:COMPOSE-BY-MULTIPLICATION,1
8,71,ALT:TRIANGLE-AREA,1
8,72,ALT:COMPOSE-BY-MULTIPLICATION,1
8,73,ALT:COMPOSE-BY-MULTIPLICATION,1
8,74,ALT:COMPOSE-BY-MULTIPLICATION,1
8,75,ALT:PENTAGON-AREA,0
8,76,ALT:PENTAGON-SIDE,0
8,77,ALT:PENTAGON-SIDE,1
8,79,ALT:TRIANGLE-SIDE,1
8,80,ALT:TRIANGLE-SIDE,1
8,93,ALT:PENTAGON-AREA,1
8,94,ALT:PENTAGON-SIDE,0
8,95,ALT:PENTAGON-SIDE,1
8,112,ALT:PENTAGON-AREA,0
8,113,ALT:PENTAGON-SIDE,0
8,114,ALT:PENTAGON-SIDE,0
8,109,ALT:PENTAGON-AREA,1
8,111,ALT:PENTAGON-SIDE,0
8,110,ALT:PENTAGON-SIDE,0
8,116,ALT:PENTAGON-AREA,1
8,117,ALT:PENTAGON-SIDE,0
8,118,ALT:PENTAGON-SIDE,1
8,115,ALT:PENTAGON-AREA,1
8,198,ALT:PENTAGON-SIDE,0
8,199,ALT:PENTAGON-SIDE,1
8,122,ALT:PENTAGON-AREA,1
8,123,ALT:PENTAGON-SIDE,1
8,124,ALT:PENTAGON-SIDE,1
8,125,ALT:CIRCLE-RADIUS,1
8,126,ALT:CIRCLE-AREA,1
8,127,ALT:CIRCLE-CIRCUMFERENCE,1
8,128,ALT:CIRCLE-DIAMETER,1
8,129,ALT:CIRCLE-AREA,1
8,130,ALT:CIRCLE-CIRCUMFERENCE,1
8,131,ALT:CIRCLE-RADIUS,1
8,132,ALT:CIRCLE-DIAMETER,1
8,133,ALT:CIRCLE-CIRCUMFERENCE,1
8,134,ALT:CIRCLE-DIAMETER,1
8,135,ALT:CIRCLE-RADIUS,1
8,136,ALT:CIRCLE-AREA,1
8,137,ALT:CIRCLE-AREA,1
8,138,ALT:CIRCLE-RADIUS,1
8,139,ALT:CIRCLE-DIAMETER,1
8,140,ALT:CIRCLE-AREA,1
8,141,ALT:CIRCLE-CIRCUMFERENCE,1
8,143,ALT:CIRCLE-AREA,1
8,142,ALT:PARALLELOGRAM-AREA,1
8,144,ALT:COMPOSE-BY-ADDITION,1
8,165,ALT:TRIANGLE-SIDE,0
8,166,ALT:TRIANGLE-AREA,1
8,164,ALT:PARALLELOGRAM-AREA,1
8,167,ALT:COMPOSE-BY-ADDITION,1
8,169,ALT:TRIANGLE-SIDE,1
8,170,ALT:TRIANGLE-AREA,1
8,168,ALT:PARALLELOGRAM-AREA,1
8,171,ALT:COMPOSE-BY-ADDITION,1
8,174,ALT:PARALLELOGRAM-AREA,1
8,172,ALT:TRIANGLE-SIDE,1
8,173,ALT:TRIANGLE-AREA,1
8,175,ALT:COMPOSE-BY-ADDITION,1
8,176,ALT:CIRCLE-AREA,1
8,177,ALT:PARALLELOGRAM-AREA,1
8,178,ALT:COMPOSE-BY-ADDITION,1
8,179,ALT:COMPOSE-BY-ADDITION,0
8,180,ALT:COMPOSE-BY-ADDITION,1
8,181,ALT:COMPOSE-BY-ADDITION,1
8,200,ALT:COMPOSE-BY-ADDITION,1
8,201,ALT:COMPOSE-BY-ADDITION,0
8,192,ALT:COMPOSE-BY-ADDITION,1
8,194,ALT:COMPOSE-BY-MULTIPLICATION,1
8,195,ALT:COMPOSE-BY-ADDITION,0
8,145,ALT:CIRCLE-RADIUS,1
8,146,ALT:CIRCLE-AREA,1
8,147,ALT:CIRCLE-CIRCUMFERENCE,1
8,202,ALT:COMPOSE-BY-ADDITION,1
8,203,ALT:COMPOSE-BY-ADDITION,1
8,204,ALT:COMPOSE-BY-ADDITION,1
9,63,ALT:TRIANGLE-AREA,1
9,64,ALT:COMPOSE-BY-MULTIPLICATION,1
9,65,ALT:COMPOSE-BY-MULTIPLICATION,0
9,66,ALT:COMPOSE-BY-MULTIPLICATION,1
9,67,ALT:TRIANGLE-AREA,0
9,68,ALT:COMPOSE-BY-MULTIPLICATION,0
9,69,ALT:COMPOSE-BY-MULTIPLICATION,1
9,70,ALT:COMPOSE-BY-MULTIPLICATION,1
9,71,ALT:TRIANGLE-AREA,1
9,72,ALT:COMPOSE-BY-MULTIPLICATION,0
9,73,ALT:COMPOSE-BY-MULTIPLICATION,1
9,74,ALT:COMPOSE-BY-MULTIPLICATION,1
9,75,ALT:PENTAGON-AREA,0
9,61,ALT:COMPOSE-BY-MULTIPLICATION,1
9,62,ALT:TRIANGLE-AREA,1
9,151,ALT:CIRCLE-RADIUS,0
9,152,ALT:CIRCLE-DIAMETER,0
9,153,ALT:CIRCLE-CIRCUMFERENCE,0
9,158,ALT:CIRCLE-AREA,1
9,157,ALT:CIRCLE-RADIUS,0
9,156,ALT:CIRCLE-DIAMETER,1
9,125,ALT:CIRCLE-RADIUS,1
9,126,ALT:CIRCLE-AREA,1
9,127,ALT:CIRCLE-CIRCUMFERENCE,1
9,128,ALT:CIRCLE-DIAMETER,1
9,129,ALT:CIRCLE-AREA,1
9,130,ALT:CIRCLE-CIRCUMFERENCE,1
9,131,ALT:CIRCLE-RADIUS,0
9,132,ALT:CIRCLE-DIAMETER,0
9,133,ALT:CIRCLE-CIRCUMFERENCE,1
9,134,ALT:CIRCLE-DIAMETER,1
9,135,ALT:CIRCLE-RADIUS,0
9,136,ALT:CIRCLE-AREA,1
9,138,ALT:CIRCLE-RADIUS,0
9,139,ALT:CIRCLE-DIAMETER,1
9,145,ALT:CIRCLE-RADIUS,1
9,146,ALT:CIRCLE-AREA,1
9,147,ALT:CIRCLE-CIRCUMFERENCE,1
9,205,ALT:CIRCLE-RADIUS,0
9,206,ALT:CIRCLE-DIAMETER,0
9,207,ALT:CIRCLE-CIRCUMFERENCE,1
9,208,ALT:CIRCLE-RADIUS,1
9,209,ALT:CIRCLE-DIAMETER,1
9,210,ALT:CIRCLE-AREA,1
9,211,ALT:CIRCLE-RADIUS,1
9,212,ALT:CIRCLE-AREA,1
9,213,ALT:CIRCLE-CIRCUMFERENCE,1
9,214,ALT:CIRCLE-DIAMETER,1
9,215,ALT:CIRCLE-AREA,1
9,216,ALT:CIRCLE-CIRCUMFERENCE,1
9,217,ALT:CIRCLE-RADIUS,1
9,218,ALT:CIRCLE-DIAMETER,0
9,219,ALT:CIRCLE-CIRCUMFERENCE,1
9,220,ALT:CIRCLE-RADIUS,0
9,221,ALT:CIRCLE-DIAMETER,1
9,222,ALT:CIRCLE-AREA,1
9,159,ALT:CIRCLE-RADIUS,1
9,160,ALT:CIRCLE-DIAMETER,1
10,2,ALT:PARALLELOGRAM-SIDE,1
10,1,ALT:PARALLELOGRAM-AREA,1
10,3,ALT:PARALLELOGRAM-SIDE,0
10,4,ALT:PARALLELOGRAM-AREA,1
10,5,ALT:PARALLELOGRAM-AREA,1
10,7,ALT:PARALLELOGRAM-AREA,1
10,8,ALT:PARALLELOGRAM-AREA,1
10,10,ALT:PARALLELOGRAM-AREA,1
10,11,ALT:PARALLELOGRAM-AREA,1
10,6,ALT:COMPOSE-BY-ADDITION,0
10,9,ALT:COMPOSE-BY-ADDITION,1
10,12,ALT:COMPOSE-BY-ADDITION,1
10,13,ALT:PARALLELOGRAM-AREA,1
10,14,ALT:PARALLELOGRAM-SIDE,1
10,15,ALT:PARALLELOGRAM-SIDE,0
10,16,ALT:PARALLELOGRAM-AREA,1
10,17,ALT:PARALLELOGRAM-SIDE,1
10,18,ALT:PARALLELOGRAM-SIDE,1
10,20,ALT:PARALLELOGRAM-AREA,0
10,19,ALT:PARALLELOGRAM-AREA,1
10,21,ALT:COMPOSE-BY-ADDITION,1
10,24,ALT:PARALLELOGRAM-AREA,1
10,22,ALT:PARALLELOGRAM-AREA,1
10,25,ALT:COMPOSE-BY-ADDITION,1
10,26,ALT:PARALLELOGRAM-AREA,1
10,23,ALT:PARALLELOGRAM-AREA,1
